,start,end,lenght,feature
263,167476,167619,143,CDS
264,168581,168850,269,CDS
265,172061,173908,1847,CDS
266,164030,164149,119,mobile_element
267,171741,171979,238,mRNA
268,172061,174517,2456,mRNA
269,171741,171868,127,mRNA
270,171936,171979,43,mRNA
271,172061,174517,2456,mRNA
272,171741,171868,127,mRNA
273,172061,174517,2456,mRNA
274,172202,173908,1706,CDS
275,172202,173908,1706,CDS
276,172205,173908,1703,CDS
277,175112,176228,1116,gene
278,175112,176228,1116,mRNA
279,175138,176104,966,gene
280,175138,176104,966,ncRNA
281,175193,176203,1010,CDS
282,176306,178963,2657,gene
283,178497,178635,138,mRNA
284,177382,178305,923,mRNA
285,177146,177328,182,mRNA
286,176306,177079,773,mRNA
287,178833,178963,130,mRNA
288,177382,177873,491,mRNA
289,177146,177328,182,mRNA
290,176502,177079,577,mRNA
291,178497,178635,138,mRNA
292,177382,177873,491,mRNA
293,177146,177328,182,mRNA
294,176502,177079,577,mRNA
295,178497,178635,138,mRNA
296,178236,178305,69,mRNA
297,177382,177873,491,mRNA
298,177146,177328,182,mRNA
299,176502,177079,577,mRNA
300,178497,178635,138,mRNA
301,178022,178305,283,mRNA
302,177382,177873,491,mRNA
303,177146,177328,182,mRNA
304,176502,177079,577,mRNA
305,177382,177837,455,CDS
306,177146,177328,182,CDS
307,176690,177079,389,CDS
308,177382,177837,455,CDS
309,177146,177328,182,CDS
310,176690,177079,389,CDS
311,177382,177837,455,CDS
312,177146,177328,182,CDS
313,176690,177079,389,CDS
314,177382,177837,455,CDS
315,177146,177328,182,CDS
316,176690,177079,389,CDS
317,177382,177837,455,CDS
318,177146,177328,182,CDS
319,176690,177079,389,CDS
320,179923,182535,2612,gene
321,179923,179991,68,mRNA
322,180740,181088,348,mRNA
323,181148,181431,283,mRNA
324,181490,181680,190,mRNA
325,181743,182535,792,mRNA
326,180292,180649,357,mRNA
327,180740,181088,348,mRNA
328,181148,181431,283,mRNA
329,181490,181680,190,mRNA
330,181743,182535,792,mRNA
331,180777,181088,311,CDS
332,181148,181431,283,CDS
333,181490,181680,190,CDS
334,181743,182416,673,CDS
335,180777,181088,311,CDS
336,181148,181431,283,CDS
337,181490,181680,190,CDS
338,181743,182416,673,CDS
339,182522,184540,2018,gene
340,184132,184540,408,mRNA
341,183758,184067,309,mRNA
342,182522,183702,1180,mRNA
343,182522,184424,1902,gene
344,184318,184424,106,mRNA
345,183758,184072,314,mRNA
346,182522,183702,1180,mRNA
347,184318,184424,106,mRNA
348,184132,184260,128,mRNA
349,183758,184067,309,mRNA
350,182522,183702,1180,mRNA
351,184318,184424,106,mRNA
352,184132,184260,128,mRNA
353,183758,184072,314,mRNA
354,182522,183702,1180,mRNA
355,184318,184424,106,mRNA
356,184132,184260,128,mRNA
357,183758,184072,314,mRNA
358,182522,183702,1180,mRNA
359,182654,183265,611,CDS
360,182654,183265,611,CDS
361,182654,183265,611,CDS
362,182654,183265,611,CDS
363,184318,184364,46,CDS
364,184132,184260,128,CDS
365,183758,184072,314,CDS
366,183273,183702,429,CDS
367,184626,186310,1684,gene
368,184626,184681,55,mRNA
369,184775,185074,299,mRNA
370,185135,185303,168,mRNA
371,185367,185864,497,mRNA
372,185926,186310,384,mRNA
373,184626,184681,55,mRNA
374,184778,185074,296,mRNA
375,185135,185303,168,mRNA
376,185367,185864,497,mRNA
377,185926,186310,384,mRNA
378,184626,184669,43,mRNA
379,184775,185074,299,mRNA
380,185135,185303,168,mRNA
381,185367,185864,497,mRNA
382,185926,186310,384,mRNA
383,184626,184669,43,mRNA
384,184778,185074,296,mRNA
385,185135,185303,168,mRNA
386,185367,185864,497,mRNA
387,185926,186310,384,mRNA
388,184626,184662,36,mRNA
389,184778,185074,296,mRNA
390,185135,185303,168,mRNA
391,185367,185864,497,mRNA
392,185926,186310,384,mRNA
393,184626,185074,448,mRNA
394,185135,185303,168,mRNA
395,185367,185864,497,mRNA
396,185926,186296,370,mRNA
397,184864,185074,210,CDS
398,185135,185303,168,CDS
399,185367,185864,497,CDS
400,185926,185998,72,CDS
401,184864,185074,210,CDS
402,185135,185303,168,CDS
403,185367,185864,497,CDS
404,185926,185998,72,CDS
405,184864,185074,210,CDS
406,185135,185303,168,CDS
407,185367,185864,497,CDS
408,185926,185998,72,CDS
409,184864,185074,210,CDS
410,185135,185303,168,CDS
411,185367,185864,497,CDS
412,185926,185998,72,CDS
413,184864,185074,210,CDS
414,185135,185303,168,CDS
415,185367,185864,497,CDS
416,185926,185998,72,CDS
417,184864,185074,210,CDS
418,185135,185303,168,CDS
419,185367,185864,497,CDS
420,185926,185998,72,CDS
421,187207,199762,12555,gene
422,199627,199762,135,mRNA
423,198762,199087,325,mRNA
424,198136,198689,553,mRNA
425,197880,198074,194,mRNA
426,197590,197806,216,mRNA
427,197348,197537,189,mRNA
428,196673,197289,616,mRNA
429,187207,196603,9396,mRNA
430,199463,199762,299,mRNA
431,198762,199087,325,mRNA
432,198136,198689,553,mRNA
433,197880,198074,194,mRNA
434,197590,197806,216,mRNA
435,197348,197537,189,mRNA
436,196673,197289,616,mRNA
437,187207,196603,9396,mRNA
438,199679,199762,83,mRNA
439,198762,199087,325,mRNA
440,198136,198689,553,mRNA
441,197880,198074,194,mRNA
442,197590,197806,216,mRNA
443,197348,197537,189,mRNA
444,196673,197289,616,mRNA
445,187986,196603,8617,mRNA
446,198136,198587,451,CDS
447,197880,198074,194,CDS
448,197590,197806,216,CDS
449,197348,197537,189,CDS
450,196673,197289,616,CDS
451,188549,196603,8054,CDS
452,198136,198587,451,CDS
453,197880,198074,194,CDS
454,197590,197806,216,CDS
455,197348,197537,189,CDS
456,196673,197289,616,CDS
457,188549,196603,8054,CDS
458,198136,198587,451,CDS
459,197880,198074,194,CDS
460,197590,197806,216,CDS
461,197348,197537,189,CDS
462,196673,197289,616,CDS
463,188549,196603,8054,CDS
464,200174,202152,1978,gene
465,200174,201060,886,mRNA
466,201171,201368,197,mRNA
467,201441,201758,317,mRNA
468,201817,202152,335,mRNA
469,200174,201060,886,mRNA
470,201174,201368,194,mRNA
471,201441,201758,317,mRNA
472,201817,202152,335,mRNA
473,200174,200297,123,mRNA
474,200390,201060,670,mRNA
475,201171,201368,197,mRNA
476,201441,201758,317,mRNA
477,201817,202152,335,mRNA
478,200472,201060,588,CDS
479,201171,201368,197,CDS
480,201441,201758,317,CDS
481,201817,202031,214,CDS
482,200472,201060,588,CDS
483,201171,201368,197,CDS
484,201441,201758,317,CDS
485,201817,202031,214,CDS
486,200472,201060,588,CDS
487,201174,201368,194,CDS
488,201441,201758,317,CDS
489,201817,202031,214,CDS
490,202098,205844,3746,gene
491,205665,205809,144,mRNA
492,205368,205472,104,mRNA
493,202489,203619,1130,mRNA
494,202098,202429,331,mRNA
495,205368,205844,476,mRNA
496,202489,203619,1130,mRNA
497,202105,202429,324,mRNA
498,205368,205637,269,CDS
499,202489,203619,1130,CDS
500,202214,202429,215,CDS
501,205368,205445,77,CDS
502,202489,203619,1130,CDS
503,202214,202429,215,CDS
504,203730,205309,1579,gene
505,203730,203790,60,mRNA
506,203844,205309,1465,mRNA
507,203860,205242,1382,CDS
508,206134,207527,1393,gene
509,206134,206318,184,mRNA
510,206376,207527,1151,mRNA
511,206192,206318,126,CDS
512,206376,207112,736,CDS
513,207184,211457,4273,gene
514,211292,211457,165,mRNA
515,210815,211219,404,mRNA
516,209784,210738,954,mRNA
517,209450,209713,263,mRNA
518,209142,209374,232,mRNA
519,208971,209079,108,mRNA
520,208372,208908,536,mRNA
521,208090,208317,227,mRNA
522,207184,207276,92,mRNA
523,211292,211457,165,mRNA
524,210815,211219,404,mRNA
525,209784,210738,954,mRNA
526,209450,209710,260,mRNA
527,209142,209374,232,mRNA
528,208971,209079,108,mRNA
529,208372,208908,536,mRNA
530,207887,208317,430,mRNA
531,211292,211457,165,mRNA
532,210815,211219,404,mRNA
533,209784,210738,954,mRNA
534,209435,209710,275,mRNA
535,209142,209374,232,mRNA
536,208971,209079,108,mRNA
537,208372,208908,536,mRNA
538,207887,208317,430,mRNA
539,211292,211457,165,mRNA
540,210815,211219,404,mRNA
541,209784,210738,954,mRNA
542,209450,209713,263,mRNA
543,209142,209374,232,mRNA
544,208971,209079,108,mRNA
545,208372,208908,536,mRNA
546,207887,208317,430,mRNA
547,211292,211457,165,mRNA
548,210815,211219,404,mRNA
549,209784,210738,954,mRNA
550,209435,209713,278,mRNA
551,209142,209374,232,mRNA
552,208971,209079,108,mRNA
553,208372,208908,536,mRNA
554,207887,208317,430,mRNA
555,211292,211308,16,CDS
556,210815,211219,404,CDS
557,209784,210738,954,CDS
558,209450,209710,260,CDS
559,209142,209374,232,CDS
560,208971,209079,108,CDS
561,208372,208908,536,CDS
562,208114,208317,203,CDS
563,211292,211308,16,CDS
564,210815,211219,404,CDS
565,209784,210738,954,CDS
566,209435,209710,275,CDS
567,209142,209374,232,CDS
568,208971,209079,108,CDS
569,208372,208908,536,CDS
570,208114,208317,203,CDS
571,211292,211308,16,CDS
572,210815,211219,404,CDS
573,209784,210738,954,CDS
574,209450,209713,263,CDS
575,209142,209374,232,CDS
576,208971,209079,108,CDS
577,208372,208908,536,CDS
578,208114,208317,203,CDS
579,211292,211308,16,CDS
580,210815,211219,404,CDS
581,209784,210738,954,CDS
582,209450,209713,263,CDS
583,209142,209374,232,CDS
584,208971,209079,108,CDS
585,208372,208908,536,CDS
586,208114,208317,203,CDS
587,211292,211308,16,CDS
588,210815,211219,404,CDS
589,209784,210738,954,CDS
590,209435,209713,278,CDS
591,209142,209374,232,CDS
592,208971,209079,108,CDS
593,208372,208908,536,CDS
594,208114,208317,203,CDS
595,211636,212687,1051,gene
596,212618,212687,69,mRNA
597,212445,212556,111,mRNA
598,211636,212379,743,mRNA
599,212618,212687,69,mRNA
600,212445,212559,114,mRNA
601,211636,212379,743,mRNA
602,212618,212687,69,CDS
603,212445,212556,111,CDS
604,211698,212379,681,CDS
605,212618,212687,69,CDS
606,212445,212559,114,CDS
607,211698,212379,681,CDS
608,212709,216479,3770,gene
609,212709,213976,1267,mRNA
610,214032,215451,1419,mRNA
611,215505,215624,119,mRNA
612,215683,216479,796,mRNA
613,212709,212784,75,mRNA
614,212844,213976,1132,mRNA
615,214032,215451,1419,mRNA
616,215505,215624,119,mRNA
617,215683,216479,796,mRNA
618,212750,212784,34,CDS
619,212844,213976,1132,CDS
620,214032,215451,1419,CDS
621,215505,215624,119,CDS
622,215683,216109,426,CDS
623,212845,213976,1131,CDS
624,214032,215451,1419,CDS
625,215505,215624,119,CDS
626,215683,216109,426,CDS
627,216625,218058,1433,gene
628,216625,216706,81,mRNA
629,216761,217109,348,mRNA
630,217220,217442,222,mRNA
631,217491,217775,284,mRNA
632,217855,218058,203,mRNA
633,216625,216931,306,gene
634,216625,216931,306,exon
635,216692,217109,417,mRNA
636,217220,217442,222,mRNA
637,217491,217775,284,mRNA
638,217855,218058,203,mRNA
639,217370,217442,72,mRNA
640,217491,218058,567,mRNA
641,217370,217442,72,mRNA
642,217491,217775,284,mRNA
643,217855,218058,203,mRNA
644,217421,217442,21,CDS
645,217491,217775,284,CDS
646,217855,217892,37,CDS
647,217421,217442,21,CDS
648,217491,217775,284,CDS
649,217855,217892,37,CDS
650,217421,217442,21,CDS
651,217491,217775,284,CDS
652,217855,217892,37,CDS
653,217421,217442,21,CDS
654,217491,217816,325,CDS
655,217932,223069,5137,gene
656,222585,223069,484,mRNA
657,222270,222513,243,mRNA
658,221961,222216,255,mRNA
659,221589,221878,289,mRNA
660,221256,221524,268,mRNA
661,220507,220582,75,mRNA
662,219713,220444,731,mRNA
663,218261,219645,1384,mRNA
664,217932,218160,228,mRNA
665,220642,220721,79,mRNA
666,220507,220582,75,mRNA
667,219713,220444,731,mRNA
668,218261,219645,1384,mRNA
669,217932,218160,228,mRNA
670,218068,218663,595,gene
671,218068,218195,127,mRNA
672,218280,218658,378,mRNA
673,218161,218195,34,mRNA
674,218283,218663,380,mRNA
675,218180,218195,15,CDS
676,218280,218590,310,CDS
677,218180,218195,15,CDS
678,218283,218590,307,CDS
679,222585,222611,26,CDS
680,222270,222513,243,CDS
681,221961,222216,255,CDS
682,221589,221878,289,CDS
683,221256,221524,268,CDS
684,220507,220582,75,CDS
685,219713,220444,731,CDS
686,218669,219645,976,CDS
687,219713,220352,639,CDS
688,218669,219645,976,CDS
689,223635,223683,48,mobile_element
690,223852,225605,1753,gene
691,223852,225605,1753,mRNA
692,224106,230964,6858,gene
693,224106,224183,77,ncRNA
694,224973,225140,167,ncRNA
695,225726,229244,3518,ncRNA
696,229589,230964,1375,ncRNA
697,224106,224183,77,ncRNA
698,224973,225140,167,ncRNA
699,225726,227764,2038,ncRNA
700,227821,230964,3143,ncRNA
701,224106,224183,77,ncRNA
702,224973,225140,167,ncRNA
703,225726,227459,1733,ncRNA
704,227518,230964,3446,ncRNA
705,224106,224183,77,ncRNA
706,224973,225140,167,ncRNA
707,225726,230959,5233,ncRNA
708,224106,224183,77,ncRNA
709,224973,225140,167,ncRNA
710,225726,225849,123,ncRNA
711,225910,230959,5049,ncRNA
712,224106,225605,1499,mRNA
713,224254,224757,503,CDS
714,224254,224757,503,CDS
715,230971,231604,633,gene
716,231556,231604,48,mRNA
717,230971,231485,514,mRNA
718,231556,231589,33,CDS
719,231016,231485,469,CDS
720,231681,232350,669,gene
721,231960,232350,390,mRNA
722,231681,231892,211,mRNA
723,231960,232302,342,CDS
724,231834,231892,58,CDS
725,232480,233351,871,gene
726,233323,233351,28,mRNA
727,233125,233264,139,mRNA
728,232848,233072,224,mRNA
729,232480,232790,310,mRNA
730,233323,233351,28,CDS
731,233125,233264,139,CDS
732,232848,233072,224,CDS
733,232657,232790,133,CDS
734,233926,246912,12986,gene
735,246886,246912,26,mRNA
736,245928,246323,395,mRNA
737,241564,245475,3911,mRNA
738,241118,241501,383,mRNA
739,240734,241057,323,mRNA
740,239243,240667,1424,mRNA
741,239055,239185,130,mRNA
742,236139,236427,288,mRNA
743,235579,236074,495,mRNA
744,235410,235514,104,mRNA
745,234982,235345,363,mRNA
746,234568,234652,84,mRNA
747,233926,234504,578,mRNA
748,246795,246912,117,mRNA
749,245928,246323,395,mRNA
750,241564,245475,3911,mRNA
751,241118,241498,380,mRNA
752,240734,241057,323,mRNA
753,239243,240667,1424,mRNA
754,239055,239185,130,mRNA
755,236139,236427,288,mRNA
756,235579,236074,495,mRNA
757,235410,235514,104,mRNA
758,234982,235345,363,mRNA
759,234568,234652,84,mRNA
760,233926,234504,578,mRNA
761,246795,246912,117,mRNA
762,245928,246323,395,mRNA
763,241564,245475,3911,mRNA
764,241118,241501,383,mRNA
765,240734,241057,323,mRNA
766,239243,240667,1424,mRNA
767,239055,239185,130,mRNA
768,236863,236906,43,mRNA
769,236139,236427,288,mRNA
770,235579,236074,495,mRNA
771,235410,235514,104,mRNA
772,234982,235345,363,mRNA
773,234568,234652,84,mRNA
774,233926,234504,578,mRNA
775,246428,246912,484,mRNA
776,245928,246323,395,mRNA
777,241564,245475,3911,mRNA
778,241118,241501,383,mRNA
779,240734,241057,323,mRNA
780,239243,240667,1424,mRNA
781,239055,239185,130,mRNA
782,236139,236427,288,mRNA
783,235579,236074,495,mRNA
784,235410,235514,104,mRNA
785,234982,235345,363,mRNA
786,234568,234652,84,mRNA
787,233926,234504,578,mRNA
788,246383,246912,529,mRNA
789,245928,246323,395,mRNA
790,241564,245475,3911,mRNA
791,241118,241501,383,mRNA
792,240734,241057,323,mRNA
793,240177,240667,490,mRNA
794,239243,240116,873,mRNA
795,239055,239185,130,mRNA
796,236139,236427,288,mRNA
797,235579,236074,495,mRNA
798,235410,235514,104,mRNA
799,234982,235345,363,mRNA
800,234568,234652,84,mRNA
801,233926,234504,578,mRNA
802,246383,246912,529,mRNA
803,245928,246323,395,mRNA
804,241564,245475,3911,mRNA
805,241118,241501,383,mRNA
806,240734,241057,323,mRNA
807,239243,240667,1424,mRNA
808,239055,239185,130,mRNA
809,236139,236427,288,mRNA
810,235579,236074,495,mRNA
811,235410,235514,104,mRNA
812,234982,235345,363,mRNA
813,234568,234652,84,mRNA
814,233926,234504,578,mRNA
815,246383,246912,529,mRNA
816,245928,246323,395,mRNA
817,241564,245475,3911,mRNA
818,241118,241501,383,mRNA
819,240734,241057,323,mRNA
820,239243,240667,1424,mRNA
821,239055,239185,130,mRNA
822,236554,236755,201,mRNA
823,236139,236501,362,mRNA
824,235579,236074,495,mRNA
825,235410,235514,104,mRNA
826,234982,235345,363,mRNA
827,234568,234652,84,mRNA
828,233926,234504,578,mRNA
829,245928,246216,288,CDS
830,241564,245475,3911,CDS
831,241118,241498,380,CDS
832,240734,241057,323,CDS
833,239243,240667,1424,CDS
834,239055,239185,130,CDS
835,236139,236427,288,CDS
836,235579,236074,495,CDS
837,235410,235514,104,CDS
838,234982,235345,363,CDS
839,234568,234652,84,CDS
840,234299,234504,205,CDS
841,245928,246216,288,CDS
842,241564,245475,3911,CDS
843,241118,241501,383,CDS
844,240734,241057,323,CDS
845,240177,240667,490,CDS
846,239243,240116,873,CDS
847,239055,239185,130,CDS
848,236139,236427,288,CDS
849,235579,236074,495,CDS
850,235410,235514,104,CDS
851,234982,235345,363,CDS
852,234568,234652,84,CDS
853,234299,234504,205,CDS
854,245928,246216,288,CDS
855,241564,245475,3911,CDS
856,241118,241501,383,CDS
857,240734,241057,323,CDS
858,239243,240667,1424,CDS
859,239055,239185,130,CDS
860,236139,236427,288,CDS
861,235579,236074,495,CDS
862,235410,235514,104,CDS
863,234982,235345,363,CDS
864,234568,234652,84,CDS
865,234299,234504,205,CDS
866,245928,246216,288,CDS
867,241564,245475,3911,CDS
868,241118,241501,383,CDS
869,240734,241057,323,CDS
870,239243,240667,1424,CDS
871,239055,239185,130,CDS
872,236139,236427,288,CDS
873,235579,236074,495,CDS
874,235410,235514,104,CDS
875,234982,235345,363,CDS
876,234568,234652,84,CDS
877,234299,234504,205,CDS
878,245928,246216,288,CDS
879,241564,245475,3911,CDS
880,241118,241501,383,CDS
881,240734,241057,323,CDS
882,239243,240667,1424,CDS
883,239055,239185,130,CDS
884,236139,236427,288,CDS
885,235579,236074,495,CDS
886,235410,235514,104,CDS
887,234982,235345,363,CDS
888,234568,234652,84,CDS
889,234299,234504,205,CDS
890,245928,246216,288,CDS
891,241564,245475,3911,CDS
892,241118,241501,383,CDS
893,240734,241057,323,CDS
894,239243,240667,1424,CDS
895,239055,239185,130,CDS
896,236554,236755,201,CDS
897,236139,236501,362,CDS
898,235579,236074,495,CDS
899,235410,235514,104,CDS
900,234982,235345,363,CDS
901,234568,234652,84,CDS
902,234299,234504,205,CDS
903,245928,246216,288,CDS
904,241564,245475,3911,CDS
905,241118,241501,383,CDS
906,240734,241057,323,CDS
907,239243,240667,1424,CDS
908,239055,239185,130,CDS
909,236880,236906,26,CDS
910,246795,246912,117,mRNA
911,245928,246323,395,mRNA
912,241564,245475,3911,mRNA
913,241118,241501,383,mRNA
914,240734,241057,323,mRNA
915,240177,240667,490,mRNA
916,239243,240116,873,mRNA
917,238323,239185,862,mRNA
918,246383,246912,529,mRNA
919,245928,246323,395,mRNA
920,241564,245475,3911,mRNA
921,241118,241501,383,mRNA
922,240734,241057,323,mRNA
923,239243,240667,1424,mRNA
924,238323,239185,862,mRNA
925,245928,246216,288,CDS
926,241564,245475,3911,CDS
927,241118,241501,383,CDS
928,240734,241057,323,CDS
929,240177,240667,490,CDS
930,239243,240116,873,CDS
931,239040,239185,145,CDS
932,245928,246216,288,CDS
933,241564,245475,3911,CDS
934,241118,241501,383,CDS
935,240734,241057,323,CDS
936,239243,240667,1424,CDS
937,239040,239185,145,CDS
938,247491,250305,2814,gene
939,247491,247620,129,mRNA
940,247983,248116,133,mRNA
941,248202,248621,419,mRNA
942,248676,248865,189,mRNA
943,248919,249342,423,mRNA
944,249401,249477,76,mRNA
945,249532,249650,118,mRNA
946,249709,250305,596,mRNA
947,248001,248116,115,CDS
948,248202,248621,419,CDS
